x,y,z,dyn_prop,id,rcs,vx,vy,vx_comp,vy_comp,is_quality_valid,ambig_state,x_rms,y_rms,invalid_state,pdh0,vx_rms,vy_rms
5.400000095367432,6.300000190734863,0.0,0.0,0.0,-1.5,10.0,0.0,0.0784858912229538,0.09156686812639236,1.0,1.0,19.0,19.0,10.0,3.0,18.0,3.0
7.199999809265137,5.5,0.0,1.0,1.0,4.5,9.5,0.25,0.1307341605424881,0.0998663678765297,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
7.400000095367432,-7.900000095367432,0.0,1.0,2.0,0.5,8.25,0.25,0.0014140157727524638,-0.001509557361714542,1.0,3.0,19.0,19.0,0.0,1.0,18.0,3.0
7.800000190734863,-7.900000095367432,0.0,1.0,3.0,0.5,8.25,0.25,-0.013941673561930656,0.014120412059128284,1.0,3.0,19.0,19.0,0.0,1.0,18.0,3.0
5.199999809265137,9.899999618530273,0.0,4.0,4.0,1.0,0.0,0.0,-2.253154754638672,-4.2896599769592285,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0
8.600000381469727,10.5,0.0,3.0,5.0,11.5,9.5,0.25,-0.02168494276702404,-0.026475803926587105,1.0,3.0,19.0,19.0,0.0,1.0,18.0,3.0
13.0,9.300000190734863,0.0,3.0,6.0,3.0,9.5,0.25,0.1552627682685852,0.1110725924372673,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
12.399999618530273,10.899999618530273,0.0,1.0,7.0,26.0,9.25,0.25,-0.0613425076007843,-0.05392204597592354,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
16.600000381469727,-4.099999904632568,0.0,3.0,8.0,-2.5,8.75,0.25,0.032389696687459946,-0.007999864406883717,1.0,3.0,20.0,19.0,11.0,3.0,16.0,3.0
14.0,10.5,0.0,1.0,9.0,5.5,9.25,0.25,-0.022430023178458214,-0.016822516918182373,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
15.0,10.5,0.0,1.0,10.0,1.0,9.25,0.25,-0.004355976358056068,-0.003049183404073119,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
15.800000190734863,-10.699999809265137,0.0,1.0,11.0,-3.0,8.75,0.25,0.19201841950416565,-0.1300377994775772,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
16.600000381469727,10.899999618530273,0.0,1.0,12.0,4.5,9.25,0.25,0.012774248607456684,0.008387910202145576,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
