x,y,z,dyn_prop,id,rcs,vx,vy,vx_comp,vy_comp,is_quality_valid,ambig_state,x_rms,y_rms,invalid_state,pdh0,vx_rms,vy_rms
4.199999809265137,-0.30000001192092896,0.0,6.0,0.0,10.5,-1.25,-1.75,-0.24709534645080566,0.017649667337536812,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
2.799999952316284,-7.099999904632568,0.0,4.0,1.0,-4.5,0.0,0.0,1.4520448446273804,-3.6819710731506348,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0
6.199999809265137,11.899999618530273,0.0,4.0,2.0,-1.0,0.0,0.0,-1.5223705768585205,-2.921969175338745,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0
12.0,-8.899999618530273,0.0,2.0,3.0,6.5,-3.5,0.0,0.046752385795116425,-0.03467468544840813,1.0,3.0,19.0,20.0,0.0,1.0,17.0,3.0
11.600000381469727,-9.300000190734863,0.0,2.0,4.0,7.5,-3.75,0.0,0.038978464901447296,-0.03124997764825821,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
14.199999809265137,8.100000381469727,0.0,6.0,5.0,3.5,4.0,-3.75,0.11763517558574677,0.06710176169872284,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
17.399999618530273,-8.5,0.0,3.0,6.0,-4.5,-1.5,-4.5,2.6258554458618164,-1.2827454805374146,1.0,3.0,19.0,19.0,4.0,3.0,16.0,3.0
16.399999618530273,-10.899999618530273,0.0,5.0,7.0,-2.0,-3.25,0.0,0.008760306984186172,-0.005822399631142616,1.0,3.0,20.0,20.0,0.0,1.0,17.0,3.0
15.800000190734863,-12.100000381469727,0.0,6.0,8.0,5.5,-3.5,0.0,0.10692189633846283,-0.08188322186470032,1.0,3.0,19.0,19.0,0.0,1.0,17.0,3.0
17.600000381469727,-15.300000190734863,0.0,5.0,9.0,-3.5,-4.0,0.0,0.04893067106604576,-0.04253631830215454,1.0,3.0,19.0,19.0,9.0,3.0,17.0,3.0
17.799999237060547,-14.899999618530273,0.0,6.0,10.0,-4.0,-3.75,0.0,0.12126459181308746,-0.1015080064535141,1.0,3.0,20.0,20.0,11.0,3.0,17.0,3.0
16.200000762939453,-17.299999237060547,0.0,6.0,11.0,-0.5,-9.25,-4.25,0.08093132078647614,-0.08642665296792984,1.0,3.0,19.0,19.0,0.0,1.0,18.0,3.0
30.600000381469727,1.100000023841858,0.0,3.0,12.0,9.0,-0.5,-7.25,-0.31545716524124146,-0.011339964345097542,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
25.600000381469727,-22.700000762939453,0.0,1.0,13.0,-2.0,-4.0,0.0,0.08727499842643738,-0.07738837599754333,1.0,2.0,19.0,19.0,11.0,3.0,17.0,3.0
29.600000381469727,-24.299999237060547,0.0,0.0,14.0,-5.0,39.0,0.0,25.622802734375,-21.034934997558594,1.0,2.0,20.0,20.0,4.0,3.0,19.0,3.0
34.400001525878906,30.299999237060547,0.0,2.0,15.0,9.0,3.0,0.0,0.026209071278572083,0.02308531478047371,1.0,2.0,19.0,19.0,0.0,1.0,17.0,3.0
41.20000076293945,25.5,0.0,2.0,16.0,-4.0,2.0,0.0,0.07221738994121552,0.044697653502225876,1.0,1.0,20.0,20.0,4.0,3.0,17.0,3.0
48.20000076293945,12.699999809265137,0.0,2.0,17.0,-3.5,0.5,0.0,0.027637207880616188,0.007282002829015255,1.0,1.0,19.0,20.0,4.0,3.0,16.0,3.0
46.79999923706055,20.299999237060547,0.0,2.0,18.0,0.0,1.25,0.0,0.07968408614397049,0.0345638245344162,1.0,1.0,19.0,19.0,4.0,3.0,16.0,3.0
47.79999923706055,-20.5,0.0,3.0,19.0,7.5,-3.75,-10.75,2.681492328643799,-1.1500123739242554,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
48.599998474121094,20.899999618530273,0.0,2.0,20.0,-4.0,1.25,0.0,0.0925259068608284,0.03978994861245155,1.0,2.0,20.0,20.0,4.0,3.0,16.0,3.0
49.79999923706055,-21.100000381469727,0.0,3.0,21.0,8.0,-3.75,-11.25,2.8063108921051025,-1.1890193223953247,1.0,3.0,19.0,20.0,9.0,3.0,16.0,3.0
51.79999923706055,-21.700000762939453,0.0,3.0,22.0,-3.5,-3.75,-11.75,2.932058095932007,-1.2282946109771729,1.0,3.0,21.0,21.0,4.0,3.0,16.0,3.0
45.0,-34.900001525878906,0.0,0.0,23.0,7.5,-3.75,0.0,-0.02574015222489834,0.019962919875979424,1.0,1.0,19.0,20.0,11.0,3.0,17.0,3.0
45.0,-35.5,0.0,0.0,24.0,9.0,-3.75,0.0,0.007647055201232433,-0.00603267690166831,1.0,1.0,20.0,20.0,0.0,1.0,17.0,3.0
52.0,-24.700000762939453,0.0,3.0,25.0,14.5,-4.75,-11.75,2.717907428741455,-1.2910062074661255,1.0,3.0,19.0,19.0,0.0,1.0,16.0,3.0
46.0,-36.900001525878906,0.0,0.0,26.0,5.5,-3.75,0.0,0.0400620773434639,-0.03213675692677498,1.0,3.0,20.0,21.0,0.0,1.0,17.0,3.0
54.599998474121094,26.700000762939453,0.0,2.0,27.0,-4.5,1.5,0.0,0.09881846606731415,0.04832331836223602,1.0,1.0,21.0,21.0,4.0,3.0,16.0,3.0
59.0,17.5,0.0,1.0,28.0,-3.5,4.0,-13.0,-0.42244452238082886,-0.12530134618282318,1.0,3.0,21.0,21.0,4.0,3.0,16.0,3.0
51.20000076293945,-41.099998474121094,0.0,0.0,29.0,12.0,-3.75,0.0,0.04141082242131233,-0.033241886645555496,1.0,1.0,19.0,20.0,11.0,3.0,17.0,3.0
51.599998474121094,-41.099998474121094,0.0,0.0,30.0,12.5,-3.75,0.0,0.026349438354372978,-0.020987635478377342,1.0,1.0,19.0,19.0,0.0,1.0,17.0,3.0
52.79999923706055,-41.70000076293945,0.0,0.0,31.0,5.0,-3.75,0.0,0.00982988253235817,-0.0077633727341890335,1.0,1.0,20.0,20.0,11.0,3.0,17.0,3.0
78.5999984741211,20.100000381469727,0.0,2.0,32.0,5.5,0.5,0.0,0.0570390410721302,0.014586321078240871,1.0,1.0,20.0,21.0,0.0,1.0,16.0,3.0
64.0,-51.5,0.0,6.0,33.0,22.0,-3.75,0.0,0.04610024765133858,-0.0370962917804718,1.0,3.0,20.0,21.0,0.0,1.0,17.0,3.0
77.80000305175781,-37.5,0.0,3.0,34.0,1.0,-7.25,-17.0,2.817549705505371,-1.358073353767395,1.0,3.0,20.0,21.0,0.0,1.0,16.0,3.0
84.4000015258789,-33.900001525878906,0.0,3.0,35.0,2.0,-6.25,-18.5,2.91526198387146,-1.1709405183792114,1.0,3.0,21.0,22.0,0.0,1.0,16.0,3.0
88.0,-41.29999923706055,0.0,3.0,36.0,5.5,-8.0,-19.25,2.8775899410247803,-1.3505052328109741,1.0,3.0,20.0,22.0,0.0,1.0,16.0,3.0
